Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Month,Market size,Growth Rate,Revenue,profit,Market share,Daily growth rate
GOOG,15-02-2023,94.73999786,97.33999634,94.36000061,97.09999847,97.09999847,36964500,2,3589252894,,3589252894,87236242.56,,-1.359422982
GOOG,16-02-2023,95.54000092,97.87999725,94.97000122,95.77999878,95.77999878,35642100,2,3413800294,,3413800294,8554027.86,,-1.242433135
GOOG,17-02-2023,95.06999969,95.75,93.44999695,94.58999634,94.58999634,31095100,2,2941285395,,2941285395,-14925752.38,,-2.685266291
GOOG,21-02-2023,93.23999786,93.41500092,92,92.05000305,92.05000305,28367200,2,2611200847,,2611200847,-33756820.83,,-0.271591517
GOOG,22-02-2023,91.93399811,92.36000061,90.87000275,91.80000305,91.80000305,29891100,2,2744003071,,2744003071,-4005259.623,,-0.795210602
GOOG,23-02-2023,92.12999725,92.12999725,90.01000214,91.06999969,91.06999969,32423700,2,2952826349,,2952826349,-34369042.84,,-1.888658424
GOOG,24-02-2023,89.62999725,90.12999725,88.86000061,89.34999847,89.34999847,31295600,2,2796261812,,2796261812,-8762729.797,,0.839395649
GOOG,27-02-2023,90.08999634,90.44999695,89.61000061,90.09999847,90.09999847,22724300,2,2047459395,,2047459395,227291.5443,,0.221980667
GOOG,28-02-2023,89.54000092,91.44999695,89.51999664,90.30000305,90.30000305,30546900,2,2758385163,,2758385163,23215709.26,,0.232557118
GOOG,01-03-2023,90.16000366,91.19999695,89.84999847,90.51000214,90.51000214,26323900,3,2382576245,,2382576245,9213324.833,,1.988725422
GOOG,02-03-2023,89.86000061,92.48000336,89.76999664,92.30999756,92.30999756,23328600,3,2153463009,,2153463009,57154998.81,,1.852452746
GOOG,03-03-2023,92.73999786,94.11000061,92.66000366,94.01999664,94.01999664,30242500,3,2843399748,,2843399748,38710363.08,,1.659227019
GOOG,06-03-2023,94.36000061,96.30000305,94.30000305,95.58000183,95.58000183,28288200,3,2703786208,,2703786208,34511638.53,,-1.475207821
GOOG,07-03-2023,95.41999817,96.08999634,93.84400177,94.16999817,94.16999817,24101500,3,2269638211,,2269638211,-30126875,,0.509720045
GOOG,08-03-2023,94.40499878,96.23999786,94.40499878,94.65000153,94.65000153,25395200,3,2403655719,,2403655719,6221893.75,,-2.102480541
GOOG,09-03-2023,94.48999786,95.91999817,92.35500336,92.66000366,92.66000366,24438900,3,2264508563,,2264508563,-44723045.29,,-1.780705224
GOOG,10-03-2023,92.5,93.18000031,90.80000305,91.01000214,91.01000214,32850100,3,2989687671,,2989687671,-48946578.82,,0.71420889
GOOG,13-03-2023,90.56500244,93.08000183,89.94000244,91.66000366,91.66000366,31508600,3,2888078391,,2888078391,34501955.46,,2.82565594
GOOG,14-03-2023,93.06999969,94.83000183,92.77999878,94.25,94.25,32303900,3,3044642575,,3044642575,38118611.86,,2.44032154
GOOG,15-03-2023,93.54000092,97.25,93.04000092,96.55000305,96.55000305,38367300,3,3704362932,,3704362932,115485655,,4.681508545
GOOG,16-03-2023,96.56999969,101.9700012,95.87000275,101.0699997,101.0699997,54499500,3,5508264448,,5508264448,245247750,,1.375283857
GOOG,17-03-2023,100.8399963,103.4899979,100.75,102.4599991,102.4599991,76140300,3,7801335068,,7801335068,123347495.1,,-0.517273847
GOOG,20-03-2023,101.0599976,102.5800018,100.7900009,101.9300003,101.9300003,26033900,3,2653635435,,2653635435,22649564.5,,3.835961955
GOOG,21-03-2023,101.9800034,105.9599991,101.8600006,105.8399963,105.8399963,33122800,3,3505717031,,3505717031,127853775.5,,-1.530607684
GOOG,22-03-2023,105.1399994,107.5100021,104.2099991,104.2200012,104.2200012,32336900,3,3370151757,,3370151757,-29749888.79,,1.957398668
GOOG,23-03-2023,105.8899994,107.1009979,105.4100037,106.2600021,106.2600021,31385800,3,3335055175,,3335055175,11612832.2,,-0.188221884
GOOG,24-03-2023,105.7399979,106.1600037,104.7399979,106.0599976,106.0599976,25245000,3,2677484638,,2677484638,8078392.296,,-2.828587657
GOOG,27-03-2023,105.3199997,105.4000015,102.6299973,103.0599976,103.0599976,25393400,3,2617043742,,2617043742,-57389138.25,,-1.649521627
GOOG,28-03-2023,103,103,100.2799988,101.3600006,101.3600006,24913500,3,2525232375,,2525232375,-40858124.79,,0.532755438
GOOG,29-03-2023,102.7200012,102.8199997,101.0299988,101.9000015,101.9000015,26148300,3,2664511810,,2664511810,-21441598.02,,-0.569187264
GOOG,30-03-2023,101.4400024,101.6100006,100.2900009,101.3199997,101.3199997,25009800,3,2533992928,,2533992928,-3001244.691,,2.645085189
GOOG,31-03-2023,101.7099991,104.1900024,101.4400024,104,104,28086500,3,2920996000,,2920996000,64318110.71,,0.875003521
GOOG,03-04-2023,102.6699982,104.9499969,102.3799973,104.9100037,104.9100037,20719900,4,2173724785,,2173724785,46412689.82,,0.200170696
GOOG,04-04-2023,104.8399963,106.0999985,104.5999985,105.1200027,105.1200027,20377200,4,2142051320,,2142051320,5705746.591,,-0.161725451
GOOG,05-04-2023,106.1200027,106.5400009,104.1019974,104.9499969,104.9499969,21864200,4,2294647723,,2294647723,-25581240.78,,3.76370147
GOOG,06-04-2023,105.7699966,109.6299973,104.8150024,108.9000015,108.9000015,34684200,4,3777109433,,3777109433,108561715.4,,-1.790637787
GOOG,10-04-2023,107.3899994,107.9700012,105.5999985,106.9499969,106.9499969,19741500,4,2111353365,,2111353365,-8686308.197,,-0.776058182
GOOG,11-04-2023,106.9199982,107.2200012,105.2799988,106.1200027,106.1200027,18721300,4,1986704407,,1986704407,-14976954.3,,-0.84809791
GOOG,12-04-2023,107.3899994,107.586998,104.9700012,105.2200012,105.2200012,22761600,4,2394975580,,2394975580,-49392630.32,,2.822658417
GOOG,13-04-2023,106.4700012,108.2649994,106.4400024,108.1900024,108.1900024,21650700,4,2342389286,,2342389286,37239230.43,,1.173857671
GOOG,14-04-2023,107.6900024,109.5800018,107.5899963,109.4599991,109.4599991,20745400,4,2270791465,,2270791465,36719288.36,,-2.777271095
GOOG,17-04-2023,105.4300003,106.7099991,105.3199997,106.4199982,106.4199982,29043400,4,3090798575,,3090798575,28752903.96,,-1.221570611
GOOG,18-04-2023,107,107.0500031,104.7799988,105.1200027,105.1200027,17641400,4,1854464016,,1854464016,-33165783.55,,-0.09513518
GOOG,19-04-2023,104.2149963,105.7249985,103.8000031,105.0199966,105.0199966,16732000,4,1757194584,,1757194584,13469265.11,,0.837940308
GOOG,20-04-2023,104.6500015,106.8880005,104.6399994,105.9000015,105.9000015,22515300,4,2384370304,,2384370304,28144125,,0.009444888
GOOG,21-04-2023,106.0899963,106.6399994,105.4850006,105.9100037,105.9100037,22369800,4,2369185600,,2369185600,-4026400.159,,0.821447538
GOOG,24-04-2023,106.0500031,107.3199997,105.3600006,106.7799988,106.7799988,21410900,4,2286255876,,2286255876,15629865.52,,-2.032214079
GOOG,25-04-2023,106.6100006,107.4400024,104.5599976,104.6100006,104.6100006,31408100,4,3285601360,,3285601360,-62816200,,-0.152952549
GOOG,26-04-2023,105.5599976,107.0199966,103.2699966,104.4499969,104.4499969,37068200,4,3871773377,,3871773377,-41145724.62,,3.752997523
GOOG,27-04-2023,105.2300034,109.1500015,104.4199982,108.3700027,108.3700027,38235200,4,4143548729,,4143548729,120058504.7,,-0.138416095
GOOG,28-04-2023,107.8000031,108.2900009,106.0400009,108.2200012,108.2200012,23957900,4,2592723967,,2592723967,10062274.13,,-0.471264212
GOOG,01-05-2023,107.7200012,108.6800003,107.5,107.7099991,107.7099991,20926300,5,2253971754,,2253971754,-209307.7034,,-1.606160749
GOOG,02-05-2023,107.6600037,107.7300034,104.5,105.9800034,105.9800034,20343100,5,2155961806,,2155961806,-34176414.21,,0.132099816
GOOG,03-05-2023,106.2200012,108.1299973,105.6200027,106.1200027,106.1200027,17116300,5,1816381803,,1816381803,-1711603.883,,-0.857523218
GOOG,04-05-2023,106.1600037,106.3000031,104.6999969,105.2099991,105.2099991,19780600,5,2081116908,,2081116908,-18791660.55,,0.95522979
GOOG,05-05-2023,105.3199997,106.4400024,104.7389984,106.2149963,106.2149963,20705300,5,2199213364,,2199213364,18531173.99,,-100
